id,predict_data,mse,rmse,mape,shap,smooth,skip
1151,"[4.19992714e+01 3.02338448e+01 3.22084045e+01 3.58490868e+01
 3.16982327e+01 3.39592171e+01 2.95888062e+01 3.02529526e+01
 2.61230125e+01 1.44325466e+01 2.31918831e+01 2.42574482e+01
 2.50661030e+01 2.40477276e+01 1.61130314e+01 1.46322479e+01
 1.38461530e-01 5.45897007e+00 2.24232006e+00 3.52938843e+00
 6.55312252e+00 8.31560993e+00 1.02590094e+01 7.75969696e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 8.33138883e-01 1.38461530e-01 5.37707424e+00
 1.77416420e+01 1.76910172e+01 1.77022705e+01 1.98933716e+01
 1.95379620e+01 2.30817814e+01 2.80945110e+01 3.01681480e+01
 3.74401131e+01 4.29152718e+01 4.19201050e+01 5.00713081e+01
 6.36402321e+01 7.12064056e+01 7.05625687e+01 7.78621216e+01
 8.51830444e+01 9.34573898e+01 1.00188950e+02 1.00175056e+02
 1.10082817e+02 1.17219513e+02 1.22659676e+02 1.31708725e+02
 1.35179672e+02 1.35748062e+02 1.36465622e+02 1.41963379e+02
 1.40226471e+02 1.50441833e+02 1.48798279e+02 1.58850830e+02
 1.58897232e+02 1.67797821e+02 1.79572205e+02 1.72827240e+02
 1.77171219e+02 1.69775574e+02 1.73067688e+02 1.67926590e+02
 1.71853531e+02 1.78991043e+02 1.66800613e+02 1.84839493e+02
 1.70837402e+02 1.75117752e+02 1.71214951e+02 1.78519669e+02
 1.66089874e+02 1.57226273e+02 1.54871536e+02 1.50043961e+02
 1.65955948e+02 1.59779343e+02 1.60711426e+02 1.60158310e+02
 1.56688797e+02 1.63996765e+02 1.40356659e+02 1.36459732e+02
 1.38297806e+02 1.38269562e+02 1.34667267e+02 1.28177383e+02
 1.24363701e+02 1.26607719e+02 1.26309319e+02 1.15722374e+02
 1.25074989e+02 1.19981804e+02 1.20469627e+02 1.18243683e+02
 1.15434464e+02 1.12278488e+02 1.00179703e+02 1.00951447e+02
 7.96291046e+01 9.28528290e+01 8.82232208e+01 8.74700775e+01
 9.00695953e+01 8.93635406e+01 8.01388474e+01 7.40665359e+01]",1384.1045399831175,37.20355547502305,16.263980633074127,12.538258622539836,rolling13,1
1152,"[3.96829681e+01 2.80277901e+01 2.98965664e+01 3.37672348e+01
 2.99460983e+01 3.20172501e+01 2.74610996e+01 2.82768478e+01
 2.40296535e+01 1.21579113e+01 2.08393669e+01 2.22918758e+01
 2.33591003e+01 2.21763344e+01 1.43316917e+01 1.28732862e+01
 1.38461530e-01 3.70854521e+00 1.38461530e-01 1.52326977e+00
 4.53942776e+00 6.28521633e+00 8.40912342e+00 6.28067827e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 2.22911668e+00 1.38461530e-01 7.38339806e+00
 1.99671688e+01 2.03561592e+01 2.07688465e+01 2.33882542e+01
 2.31738033e+01 2.70397606e+01 3.22915001e+01 3.45435295e+01
 4.23900871e+01 4.85176277e+01 4.75808449e+01 5.61207085e+01
 6.98029404e+01 7.74364395e+01 7.69055786e+01 8.45364990e+01
 9.18228455e+01 1.00057739e+02 1.06688080e+02 1.06515747e+02
 1.16479340e+02 1.23630325e+02 1.28962860e+02 1.37880981e+02
 1.41078339e+02 1.41721375e+02 1.42173965e+02 1.47084641e+02
 1.45170990e+02 1.55055222e+02 1.53198822e+02 1.63012009e+02
 1.62606766e+02 1.71063004e+02 1.82515579e+02 1.75471649e+02
 1.79271927e+02 1.71781372e+02 1.74312531e+02 1.68845276e+02
 1.72398849e+02 1.79125717e+02 1.66701569e+02 1.84547836e+02
 1.70050674e+02 1.74145157e+02 1.69712799e+02 1.76678085e+02
 1.63771835e+02 1.54788116e+02 1.51896667e+02 1.47191299e+02
 1.62868469e+02 1.56527466e+02 1.57180222e+02 1.56549881e+02
 1.52744202e+02 1.60108902e+02 1.36435471e+02 1.32135605e+02
 1.34112228e+02 1.34124344e+02 1.30554794e+02 1.24141266e+02
 1.20633003e+02 1.22734077e+02 1.22706627e+02 1.11933426e+02
 1.21231888e+02 1.16094536e+02 1.17037483e+02 1.14776566e+02
 1.12158569e+02 1.08994965e+02 9.67698288e+01 9.77971115e+01
 7.70071487e+01 9.00641174e+01 8.55423050e+01 8.48713379e+01
 8.73683395e+01 8.68209610e+01 7.76228104e+01 7.18828735e+01]",1408.6707132570775,37.53226229868215,17.760837875875826,38.387858948583016,rolling13,1
1153,"[3.77660027e+01 2.62178001e+01 2.79861450e+01 3.20871010e+01
 2.85826302e+01 3.04633617e+01 2.57257252e+01 2.66965389e+01
 2.23425446e+01 1.02794209e+01 1.89040890e+01 2.07228298e+01
 2.20198669e+01 2.06907654e+01 1.29228058e+01 1.14634562e+01
 1.38461530e-01 2.31144810e+00 1.38461530e-01 1.38461530e-01
 2.88369632e+00 4.61017132e+00 6.89722013e+00 5.13776255e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 3.76325631e+00 1.38461530e-01 9.50693798e+00
 2.22852364e+01 2.31037788e+01 2.38917179e+01 2.69150066e+01
 2.68203392e+01 3.09993286e+01 3.64742622e+01 3.88864365e+01
 4.72868233e+01 5.40415611e+01 5.31464081e+01 6.20661316e+01
 7.58612823e+01 8.35565948e+01 8.31287689e+01 9.10751419e+01
 9.83102646e+01 1.06491440e+02 1.13013229e+02 1.12700287e+02
 1.22711411e+02 1.29869522e+02 1.35116959e+02 1.43889832e+02
 1.46824966e+02 1.47545547e+02 1.47714783e+02 1.52066406e+02
 1.49983917e+02 1.59533875e+02 1.57475861e+02 1.67067322e+02
 1.66219360e+02 1.74248322e+02 1.85386551e+02 1.78056137e+02
 1.81329559e+02 1.73774719e+02 1.75584564e+02 1.69814255e+02
 1.73006195e+02 1.79349365e+02 1.66729401e+02 1.84384079e+02
 1.69411331e+02 1.73327438e+02 1.68392776e+02 1.75022842e+02
 1.61671295e+02 1.52582108e+02 1.49177322e+02 1.44595322e+02
 1.60040375e+02 1.53539505e+02 1.53919785e+02 1.53210541e+02
 1.49087112e+02 1.56501266e+02 1.32799622e+02 1.28128403e+02
 1.30252411e+02 1.30303253e+02 1.26761719e+02 1.20419235e+02
 1.17209862e+02 1.19171974e+02 1.19387657e+02 1.08445702e+02
 1.17696709e+02 1.12504211e+02 1.13882553e+02 1.11584045e+02
 1.09148422e+02 1.05983688e+02 9.36585388e+01 9.49284668e+01
 7.46480942e+01 8.75355911e+01 8.31174316e+01 8.25338821e+01
 8.49381409e+01 8.45459747e+01 7.53789520e+01 6.99730835e+01]",1416.7943186693985,37.64032835496256,19.04193563390844,15.972177876631221,rolling13,1
1154,"[3.59210014e+01 2.44883423e+01 2.61530724e+01 3.05016060e+01
 2.73142509e+01 2.90132027e+01 2.41113262e+01 2.52444134e+01
 2.07790031e+01 8.54335880e+00 1.71108246e+01 1.92871780e+01
 2.08038464e+01 1.93501320e+01 1.16599693e+01 1.02085285e+01
 1.38461530e-01 1.10367739e+00 1.38461530e-01 1.38461530e-01
 1.44699740e+00 3.14007854e+00 5.59510660e+00 4.20937538e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 5.45594072e+00 5.60651898e-01 1.17719507e+01
 2.47308197e+01 2.59604301e+01 2.71127205e+01 3.05216122e+01
 3.05496712e+01 3.50264244e+01 4.06959915e+01 4.32553978e+01
 5.21850090e+01 5.95341187e+01 5.86605225e+01 6.79424438e+01
 8.18293457e+01 8.95727158e+01 8.92268677e+01 9.74639969e+01
 1.04643982e+02 1.12759865e+02 1.19156319e+02 1.18690147e+02
 1.28742798e+02 1.35888763e+02 1.41049179e+02 1.49659851e+02
 1.52326035e+02 1.53107697e+02 1.52970016e+02 1.56776001e+02
 1.54527359e+02 1.63728531e+02 1.61468628e+02 1.70847351e+02
 1.69560242e+02 1.77161407e+02 1.87983200e+02 1.80386612e+02
 1.83128555e+02 1.75525040e+02 1.76637619e+02 1.70566605e+02
 1.73404953e+02 1.79375305e+02 1.66587051e+02 1.84044495e+02
 1.68626373e+02 1.72370758e+02 1.66954758e+02 1.73259125e+02
 1.59497406e+02 1.50311340e+02 1.46415436e+02 1.41960617e+02
 1.57182190e+02 1.50542160e+02 1.50671951e+02 1.49879608e+02
 1.45462509e+02 1.52926727e+02 1.29227051e+02 1.24209686e+02
 1.26483871e+02 1.26578407e+02 1.23063965e+02 1.16805679e+02
 1.13908401e+02 1.15738121e+02 1.16196388e+02 1.05097527e+02
 1.14317139e+02 1.09076675e+02 1.10887085e+02 1.08551674e+02
 1.06306419e+02 1.03157227e+02 9.07399445e+01 9.22455368e+01
 7.24806747e+01 8.52003479e+01 8.08923035e+01 8.04057388e+01
 8.27187424e+01 8.24726410e+01 7.33552094e+01 6.82791672e+01]",1418.7770985630714,37.66665765054117,17.981495032938717,17.52602089678956,rolling13,1
1155,"[3.40056343e+01 2.27161388e+01 2.42980080e+01 2.89048061e+01
 2.60484314e+01 2.75613575e+01 2.25341625e+01 2.38542938e+01
 1.93035145e+01 6.92319155e+00 1.54482441e+01 1.79757843e+01
 1.97219563e+01 1.81942005e+01 1.06082087e+01 9.15708447e+00
 1.38461530e-01 1.84874490e-01 1.38461530e-01 1.38461530e-01
 3.78550917e-01 2.02099323e+00 4.67021465e+00 3.69841409e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 7.57333136e+00 3.08039808e+00 1.44263430e+01
 2.75451374e+01 2.91655083e+01 3.06701183e+01 3.44509354e+01
 3.45796471e+01 3.93191643e+01 4.51363525e+01 4.78167572e+01
 5.72253304e+01 6.51269836e+01 6.42446899e+01 7.38462067e+01
 8.77889862e+01 9.55500412e+01 9.52512817e+01 1.03740479e+02
 1.10852737e+02 1.18856056e+02 1.25106430e+02 1.24465363e+02
 1.34546310e+02 1.41652679e+02 1.46723145e+02 1.55148758e+02
 1.57506577e+02 1.58311295e+02 1.57855255e+02 1.61117645e+02
 1.58722366e+02 1.67563049e+02 1.65100266e+02 1.74272263e+02
 1.72546890e+02 1.79719803e+02 1.90215881e+02 1.82398941e+02
 1.84618393e+02 1.76985764e+02 1.77443649e+02 1.71089127e+02
 1.73567734e+02 1.79179367e+02 1.66258392e+02 1.83508789e+02
 1.67686554e+02 1.71260208e+02 1.65376633e+02 1.71345612e+02
 1.57230270e+02 1.47954208e+02 1.43595215e+02 1.39279587e+02
 1.54261108e+02 1.47490616e+02 1.47378830e+02 1.46478195e+02
 1.41785477e+02 1.49282684e+02 1.25600861e+02 1.20252388e+02
 1.22660439e+02 1.22770012e+02 1.19262398e+02 1.13089989e+02
 1.10507156e+02 1.12178246e+02 1.12877815e+02 1.01610237e+02
 1.10795151e+02 1.05497238e+02 1.07728859e+02 1.05340698e+02
 1.03286186e+02 1.00167137e+02 8.76791077e+01 8.93981705e+01
 7.01683350e+01 8.26888580e+01 7.84841003e+01 7.81069031e+01
 8.03112030e+01 8.01982117e+01 7.11498260e+01 6.64183502e+01]",1425.1619799122907,37.751317591738314,18.64563590058396,-35.0751298539278,rolling13,1
1156,"[3.21672859e+01 2.10006886e+01 2.24716911e+01 2.73763847e+01
 2.48355980e+01 2.61809750e+01 2.10286598e+01 2.25238819e+01
 1.78472061e+01 5.32786274e+00 1.37958841e+01 1.66483479e+01
 1.85919151e+01 1.70068035e+01 9.48435879e+00 8.07728100e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 8.91828060e-01 3.72755575e+00 3.14669728e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 9.63340473e+00 5.53459311e+00 1.70302582e+01
 3.03054047e+01 3.22972336e+01 3.41544533e+01 3.82756500e+01
 3.85558128e+01 4.35545578e+01 4.95106354e+01 5.23030930e+01
 6.21846771e+01 7.05902557e+01 6.96786346e+01 7.96120911e+01
 9.35842285e+01 1.01348732e+02 1.01092255e+02 1.09798645e+02
 1.16839615e+02 1.24747856e+02 1.30808212e+02 1.29977112e+02
 1.40079422e+02 1.47123337e+02 1.52101898e+02 1.60294800e+02
 1.62379410e+02 1.63196976e+02 1.62343307e+02 1.65113449e+02
 1.62545944e+02 1.70997437e+02 1.68320160e+02 1.77308731e+02
 1.75149002e+02 1.81881317e+02 1.92057220e+02 1.84013046e+02
 1.85676941e+02 1.78065643e+02 1.77890121e+02 1.71254837e+02
 1.73409164e+02 1.78704010e+02 1.65719513e+02 1.82763992e+02
 1.66585785e+02 1.70002777e+02 1.63704056e+02 1.69380768e+02
 1.54937531e+02 1.45586884e+02 1.40805527e+02 1.36635773e+02
 1.51435410e+02 1.44575562e+02 1.44270676e+02 1.43285156e+02
 1.38380310e+02 1.45913849e+02 1.22325661e+02 1.16703949e+02
 1.19285896e+02 1.19465630e+02 1.15966248e+02 1.09924370e+02
 1.07709183e+02 1.09256493e+02 1.10191086e+02 9.88049545e+01
 1.07998306e+02 1.02671982e+02 1.05328407e+02 1.02897125e+02
 1.01056999e+02 9.79915695e+01 8.54198227e+01 8.73494797e+01
 6.86501617e+01 8.10125504e+01 7.69388351e+01 7.66820984e+01
 7.87948227e+01 7.88029404e+01 6.98400650e+01 6.54186630e+01]",1408.9950596788915,37.53658295155396,19.217038523847997,-1.7050784295270276,rolling13,1
1157,"[3.03988056e+01 1.93947296e+01 2.08045559e+01 2.59891281e+01
 2.37798386e+01 2.49420376e+01 1.97120571e+01 2.14198151e+01
 1.66844559e+01 4.04650259e+00 1.25036879e+01 1.56738987e+01
 1.78308029e+01 1.62495270e+01 8.83903503e+00 7.42310715e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 3.65424365e-01 3.41264677e+00 3.28162909e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.22790747e+01 8.54698181e+00 2.01605892e+01
 3.35572662e+01 3.59019356e+01 3.80797920e+01 4.25284309e+01
 4.28858337e+01 4.80982018e+01 5.41371117e+01 5.70046692e+01
 6.72884293e+01 7.61616287e+01 7.51906509e+01 8.53909302e+01
 9.93708344e+01 1.07109825e+02 1.06853920e+02 1.15744217e+02
 1.22691185e+02 1.30429611e+02 1.36302551e+02 1.35280106e+02
 1.45388138e+02 1.52350616e+02 1.57249588e+02 1.65209839e+02
 1.66964325e+02 1.67760376e+02 1.66542404e+02 1.68810867e+02
 1.66117065e+02 1.74191315e+02 1.71314972e+02 1.80125549e+02
 1.77542816e+02 1.83859528e+02 1.93711868e+02 1.85504852e+02
 1.86665024e+02 1.79082794e+02 1.78344101e+02 1.71465240e+02
 1.73275970e+02 1.78268097e+02 1.65241531e+02 1.82073578e+02
 1.65567734e+02 1.68825531e+02 1.62114563e+02 1.67465668e+02
 1.52760513e+02 1.43341354e+02 1.38160950e+02 1.34144104e+02
 1.48708542e+02 1.41741348e+02 1.41224808e+02 1.40108994e+02
 1.34982468e+02 1.42522156e+02 1.18990280e+02 1.13094994e+02
 1.15804977e+02 1.15980583e+02 1.12459633e+02 1.06510765e+02
 1.04619118e+02 1.05990555e+02 1.07139137e+02 9.55964508e+01
 1.04765900e+02 9.93721466e+01 1.02418182e+02 9.99161911e+01
 9.82634659e+01 9.52528305e+01 8.26462173e+01 8.47516098e+01
 6.65823593e+01 7.87246323e+01 7.47494431e+01 7.46199036e+01
 7.66171188e+01 7.67356262e+01 6.78669586e+01 6.37931404e+01]",1395.3342382298,37.35417296942605,18.716326831162654,3.977352606355245,rolling13,1
1158,"[2.82476845e+01 1.74039249e+01 1.87259407e+01 2.42405453e+01
 2.23680763e+01 2.33732014e+01 1.80840855e+01 2.00014763e+01
 1.51629763e+01 2.44453382e+00 1.08622198e+01 1.43413963e+01
 1.67108498e+01 1.51585493e+01 7.84733534e+00 6.49460888e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 2.94462872e+00 3.25838423e+00
 1.38461530e-01 1.38461530e-01 3.78824383e-01 1.38461530e-01
 1.46919537e+00 1.38461530e-01 1.38461530e-01 1.38461530e-01
 3.37073237e-01 1.49455719e+01 1.15790825e+01 2.33221989e+01
 3.68513565e+01 3.95234070e+01 4.20392532e+01 4.67963905e+01
 4.72963333e+01 5.27086983e+01 5.88073425e+01 6.17463303e+01
 7.24171677e+01 8.17058105e+01 8.06533585e+01 9.11159821e+01
 1.05057449e+02 1.12747665e+02 1.12474068e+02 1.21505898e+02
 1.28368439e+02 1.35948212e+02 1.41586273e+02 1.40323074e+02
 1.50432526e+02 1.57279968e+02 1.62067932e+02 1.69754242e+02
 1.71184402e+02 1.71925064e+02 1.70275284e+02 1.72065536e+02
 1.69220139e+02 1.76885437e+02 1.73786774e+02 1.82428909e+02
 1.79423492e+02 1.85297882e+02 1.94823303e+02 1.86458206e+02
 1.87069992e+02 1.79540161e+02 1.78246689e+02 1.71106537e+02
 1.72598862e+02 1.77311966e+02 1.64291504e+02 1.80908264e+02
 1.64126740e+02 1.67236618e+02 1.60152023e+02 1.65220047e+02
 1.50278839e+02 1.40797150e+02 1.35252258e+02 1.31396576e+02
 1.45779694e+02 1.38754395e+02 1.38081421e+02 1.36849487e+02
 1.31559753e+02 1.39112961e+02 1.15721428e+02 1.09593079e+02
 1.12450584e+02 1.12669212e+02 1.09129898e+02 1.03325821e+02
 1.01819878e+02 1.03042412e+02 1.04428383e+02 9.27591934e+01
 1.01945541e+02 9.65251160e+01 9.99773788e+01 9.74133224e+01
 9.59821320e+01 9.30536270e+01 8.03808594e+01 8.26627197e+01
 6.50468063e+01 7.70059357e+01 7.31600189e+01 7.31689911e+01
 7.50534363e+01 7.52640305e+01 6.65147858e+01 6.27542763e+01]",1379.0655988999465,37.13577249634032,16.668685295050526,4.052926362682107,rolling13,1
1159,"[2.67992134e+01 1.60637341e+01 1.72782478e+01 2.31328678e+01
 2.15473938e+01 2.24042072e+01 1.70279255e+01 1.91283855e+01
 1.41654863e+01 1.31687272e+00 9.71632957e+00 1.34493418e+01
 1.59567347e+01 1.44365463e+01 7.14485550e+00 5.84780121e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 2.61722565e+00 3.32401681e+00
 1.38461530e-01 1.38461530e-01 1.12835813e+00 1.38461530e-01
 2.77665854e+00 1.19463181e+00 1.38461530e-01 2.49956012e-01
 2.51610160e+00 1.73710098e+01 1.43437805e+01 2.62401562e+01
 3.98777084e+01 4.28672523e+01 4.56912613e+01 5.07048874e+01
 5.13610992e+01 5.69853249e+01 6.31613274e+01 6.61536865e+01
 7.72144928e+01 8.68753815e+01 8.57288589e+01 9.64864273e+01
 1.10404724e+02 1.18050766e+02 1.17778282e+02 1.26932159e+02
 1.33687637e+02 1.41137680e+02 1.46514374e+02 1.45056351e+02
 1.55159866e+02 1.61894775e+02 1.66617767e+02 1.73989761e+02
 1.75179657e+02 1.75898834e+02 1.73744080e+02 1.75152756e+02
 1.72137085e+02 1.79389709e+02 1.76081802e+02 1.84603836e+02
 1.81200684e+02 1.86659668e+02 1.95889099e+02 1.87342407e+02
 1.87414490e+02 1.80020355e+02 1.78230225e+02 1.70872635e+02
 1.72101624e+02 1.76617050e+02 1.63701691e+02 1.80119278e+02
 1.63097610e+02 1.66078629e+02 1.58694611e+02 1.63524841e+02
 1.48365707e+02 1.38846786e+02 1.32984009e+02 1.29285141e+02
 1.43547470e+02 1.36479630e+02 1.35678253e+02 1.34362183e+02
 1.28968201e+02 1.36526642e+02 1.13308769e+02 1.07022064e+02
 1.10080437e+02 1.10391975e+02 1.06828262e+02 1.01181786e+02
 1.00074532e+02 1.01188126e+02 1.02745163e+02 9.10189133e+01
 1.00254524e+02 9.48089828e+01 9.86322632e+01 9.60122910e+01
 9.47931290e+01 9.19551239e+01 7.92295609e+01 8.16738892e+01
 6.45384827e+01 7.63627777e+01 7.26579819e+01 7.28091507e+01
 7.46221771e+01 7.49217529e+01 6.62835388e+01 6.28009796e+01]",1323.4934431092502,36.379849410205786,14.243826805178768,19.652099146088332,rolling13,1
1160,"[2.56948566e+01 1.50720263e+01 1.61965733e+01 2.23714523e+01
 2.10633469e+01 2.17786198e+01 1.63231297e+01 1.86134377e+01
 1.35528755e+01 5.69590926e-01 8.98498631e+00 1.29624252e+01
 1.55896063e+01 1.41086140e+01 6.84408617e+00 5.56615305e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 2.64521360e+00 3.74166512e+00
 1.38461530e-01 1.38461530e-01 2.19017720e+00 1.38461530e-01
 4.31511402e+00 2.94931197e+00 1.53941739e+00 2.38390040e+00
 4.78552103e+00 1.98972759e+01 1.71925068e+01 2.92291679e+01
 4.29498062e+01 4.62454987e+01 4.93412819e+01 5.45920258e+01
 5.53538475e+01 6.11817360e+01 6.74151917e+01 7.04470291e+01
 8.18695908e+01 9.18890915e+01 9.06407700e+01 1.01669029e+02
 1.15582756e+02 1.23192780e+02 1.22906715e+02 1.32181549e+02
 1.38820953e+02 1.46129074e+02 1.51267242e+02 1.49639359e+02
 1.59736557e+02 1.66364059e+02 1.71041901e+02 1.78125885e+02
 1.79077896e+02 1.79789490e+02 1.77164719e+02 1.78199448e+02
 1.75036240e+02 1.81898819e+02 1.78405106e+02 1.86818741e+02
 1.83043564e+02 1.88128204e+02 1.97079529e+02 1.88370911e+02
 1.87953568e+02 1.80686981e+02 1.78448196e+02 1.70893127e+02
 1.71865250e+02 1.76199188e+02 1.63391327e+02 1.79618622e+02
 1.62354431e+02 1.65215530e+02 1.57545670e+02 1.62137192e+02
 1.46780304e+02 1.37231888e+02 1.31056793e+02 1.27501373e+02
 1.41626175e+02 1.34506958e+02 1.33569305e+02 1.32156097e+02
 1.26644638e+02 1.34206924e+02 1.11122322e+02 1.04685799e+02
 1.07920074e+02 1.08294296e+02 1.04710823e+02 9.91843414e+01
 9.84266663e+01 9.94316254e+01 1.01127670e+02 8.93385620e+01
 9.86119461e+01 9.31187592e+01 9.72761383e+01 9.45973511e+01
 9.35614319e+01 9.08101578e+01 7.80591736e+01 8.06536484e+01
 6.39518547e+01 7.56351624e+01 7.20510025e+01 7.23394928e+01
 7.40926437e+01 7.44785690e+01 6.59483948e+01 6.27523193e+01]",1251.1317446065664,35.3713407239048,12.419705020513838,4.223113367958684,rolling13,1
1161,"[2.45856724e+01 1.40760489e+01 1.51039448e+01 2.16152134e+01
 2.05788441e+01 2.11731625e+01 1.56550808e+01 1.81345711e+01
 1.29651213e+01 1.38461530e-01 8.29792404e+00 1.25101738e+01
 1.52446585e+01 1.38174067e+01 6.57559395e+00 5.34038687e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 2.77961540e+00 4.25534391e+00
 1.38461530e-01 1.38461530e-01 3.32768726e+00 1.38461530e-01
 5.92537689e+00 4.77536821e+00 3.44533491e+00 4.56625795e+00
 7.11932898e+00 2.24495621e+01 2.00542431e+01 3.22274704e+01
 4.60203133e+01 4.95984192e+01 5.29538956e+01 5.84187584e+01
 5.92931747e+01 6.53127289e+01 7.15773621e+01 7.46393051e+01
 8.63968506e+01 9.67354355e+01 9.53688202e+01 1.06649963e+02
 1.20543304e+02 1.28110580e+02 1.27792084e+02 1.37163193e+02
 1.43689865e+02 1.50861221e+02 1.55748764e+02 1.53937180e+02
 1.64026901e+02 1.70532928e+02 1.75159531e+02 1.81949463e+02
 1.82669418e+02 1.83364166e+02 1.80254745e+02 1.80938095e+02
 1.77626282e+02 1.84094894e+02 1.80416672e+02 1.88735291e+02
 1.84606201e+02 1.89327469e+02 1.98010376e+02 1.89157181e+02
 1.88256195e+02 1.81125229e+02 1.78470261e+02 1.70721085e+02
 1.71458206e+02 1.75634583e+02 1.62964890e+02 1.79006241e+02
 1.61532150e+02 1.64286865e+02 1.56362595e+02 1.60742920e+02
 1.45216385e+02 1.35645889e+02 1.29181213e+02 1.25765297e+02
 1.39776031e+02 1.32631348e+02 1.31586365e+02 1.30076721e+02
 1.24473915e+02 1.32046082e+02 1.09122124e+02 1.02562286e+02
 1.05969894e+02 1.06416939e+02 1.02819008e+02 9.74222412e+01
 9.70189133e+01 9.79325562e+01 9.97620163e+01 8.79254227e+01
 9.72545929e+01 9.17249832e+01 9.62020874e+01 9.34672852e+01
 9.26175385e+01 8.99689102e+01 7.71864166e+01 7.99229355e+01
 6.36383705e+01 7.52007675e+01 7.17435226e+01 7.21733551e+01
 7.38754959e+01 7.43352966e+01 6.59278946e+01 6.30008011e+01]",1176.536631662099,34.30067975510251,13.9112135904541,13.480023130448856,rolling13,1
1162,"[2.35126190e+01 1.31909599e+01 1.41836557e+01 2.10178833e+01
 2.02918968e+01 2.07516479e+01 1.52430515e+01 1.79759884e+01
 1.27798023e+01 1.38461530e-01 8.12569332e+00 1.25730677e+01
 1.54458504e+01 1.41589146e+01 7.03075457e+00 5.76719618e+00
 1.38461530e-01 1.38461530e-01 1.38461530e-01 1.38461530e-01
 1.38461530e-01 1.38461530e-01 3.86868310e+00 5.81461763e+00
 1.38461530e-01 1.38461530e-01 5.58969307e+00 1.38461530e-01
 8.58355904e+00 7.65333843e+00 6.39254904e+00 7.75821018e+00
 1.04126225e+01 2.59476891e+01 2.38380909e+01 3.60928421e+01
 4.99145851e+01 5.37413254e+01 5.73108292e+01 6.29741669e+01
 6.38692818e+01 7.00101929e+01 7.62106628e+01 7.92553558e+01
 9.12485046e+01 1.01857735e+02 1.00327461e+02 1.11758530e+02
 1.25591057e+02 1.33070770e+02 1.32643829e+02 1.42065460e+02
 1.48454193e+02 1.55373642e+02 1.60018387e+02 1.58005844e+02
 1.68066925e+02 1.74409409e+02 1.78984634e+02 1.85490570e+02
 1.85877975e+02 1.86493027e+02 1.82949173e+02 1.83234482e+02
 1.79842255e+02 1.85921402e+02 1.82079285e+02 1.90296753e+02
 1.85818573e+02 1.90197250e+02 1.98594040e+02 1.89690475e+02
 1.88360077e+02 1.81345688e+02 1.78356308e+02 1.70429977e+02
 1.70886185e+02 1.74882385e+02 1.62338440e+02 1.78170212e+02
 1.60514465e+02 1.63154770e+02 1.54962997e+02 1.59072510e+02
 1.43475784e+02 1.33889862e+02 1.27163437e+02 1.23894661e+02
 1.37702744e+02 1.30517883e+02 1.29349442e+02 1.27675568e+02
 1.21961044e+02 1.29513718e+02 1.06707039e+02 1.00022919e+02
 1.03527519e+02 1.03943489e+02 1.00304901e+02 9.49906998e+01
 9.48903961e+01 9.56496887e+01 9.76115265e+01 8.56668320e+01
 9.50174103e+01 8.94126129e+01 9.41832733e+01 9.13688507e+01
 9.06817017e+01 8.81433640e+01 7.54076691e+01 7.82544098e+01
 6.24198341e+01 7.37692871e+01 7.04007034e+01 7.09858170e+01
 7.26010971e+01 7.31190186e+01 6.48623810e+01 6.22631073e+01]",1122.4096090563064,33.5023821400256,13.766275663702316,1.5278549084917885,rolling13,1
