predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
 92.6596    58.63681   77.5256   105.37927   74.70799   90.41862  56.424747  60.321537  54.573242  43.166336  91.07123  105.02167 ,710.19635,26.64950938,0.22893406,rolling24,1,0.352665205,0
94.91197  64.2969   73.37277  69.53784  75.07479  72.947266 76.922745 61.428234 76.325165 51.713993 76.3674   81.47264 ,551.1183,23.47590863,0.22501089,rolling24,1,0.433676902,0
 98.8993    78.126656  92.528435  76.544334  95.40374   81.43621  80.40768   60.977123  57.99563   48.27937   70.228004 117.328354,536.6919,23.16661163,0.18621977,rolling24,1,0.13513967,0
 83.11065   66.29859   95.59857   75.629906  79.1366   107.4061  67.733894  56.46536   45.26844   38.040337  82.42468  115.0523  ,889.99896,29.83285039,0.25207278,rolling24,1,-0.113275418,0
 71.09036   71.56377   90.636055  86.42536   75.30288   65.9606  66.43278   66.7628    62.7025    57.37984   74.21029  107.09134 ,641.0427,25.31882155,0.21758778,rolling24,1,0.058596111,0
 80.13607   97.33287   74.20423   96.683586  95.013504  83.85802  92.43479   35.09089   78.7762    47.716194  82.72124  107.44318 ,805.59937,28.38308238,0.20572668,rolling24,1,-0.171215081,0
 78.47982   85.29353   94.61861   87.907875 101.305786  77.10753  69.79826   47.23803   73.94407   59.26053   65.763306 123.9853  ,880.01416,29.66503262,0.21591991,rolling24,1,-0.086547611,0
69.85479  72.51974  96.70223  85.53604  79.97992  73.11293  69.309746 52.539455 74.74628  48.72811  78.659004 92.9117  ,1120.4996,33.47386494,0.27300203,rolling24,1,-0.105780935,0
 82.19078   70.77192   92.34466   99.20319   53.29759   72.017334  77.74037   62.22085   64.66144   38.337795 104.082825 113.09874 ,1312.9825,36.23510099,0.25894788,rolling24,1,0.153968176,0
 66.455025  70.541115  97.00992  110.03696   74.93034   71.50261  77.83527   65.67089   51.69888   64.55361   90.86596  119.69044 ,1305.632,36.13352955,0.27802953,rolling24,1,0.2010481,0
 91.604385  80.88834   73.32744   77.90426   81.23132   74.46133  83.86279   61.36077   73.90061   59.26664   74.00437  114.52966 ,1520.0288,38.98754684,0.29400185,rolling24,1,0.005791897,0
 89.520065  79.144196  76.655975  85.43631   69.30248   89.40741  74.295265  79.055275  47.50209   49.4899    86.33049  126.116776,1907.84,43.67882743,0.30867955,rolling24,1,-0.041812423,0
92.0657   81.00966  79.890366 77.15802  66.106    81.248375 88.35824 79.65118  55.90736  57.66332  84.024635 90.590515,2038.3971,45.14861122,0.3357158,rolling24,1,-0.327059904,0
 97.577866  83.97885   75.67029   72.26152   89.69998   77.24332  83.10526   60.873936  69.51381   64.4488    69.16783  118.46037 ,2125.6238,46.10448763,0.32948092,rolling24,1,-0.316099749,0
 99.56019   86.90456   78.547676  71.53818   79.33958   75.88789  89.0134    50.44847   88.53973   50.480423  70.904045 110.226715,2404.2502,49.03315454,0.34982696,rolling24,1,-0.336547122,0
 93.38436   85.64134   80.34211   71.99481   86.47901   69.15091  82.71994   45.097755  80.347694  49.943863  64.957016 108.1789  ,2769.2039,52.62322546,0.37072703,rolling24,1,-0.687616954,0
 96.621605  82.32546   74.85982   75.35191   74.59694   63.44708  90.07473   41.066048  73.476524  35.264797  62.08121  102.05388 ,3180.3035,56.39417937,0.40150607,rolling24,1,-0.497737185,0
